event_id,household_id,stock_id,product_id,product_name,action_type,quantity,timestamp,expiry_date,classification,location,category_name,dias_para_vencer,nutriscore,calories_100g,proteins_100g,carbs_100g
76ffe1a5-a,5,aa305506,40706,Organic Grape Tomatoes,OUT,1,2026-02-04T07:14:36.000000,2026-02-08,Consumption,Refrigerador,Frutas y Verduras,4,A,36.0,1.19,7.14
ece1cfd4-f,8,57183cb0,27966,Organic Raspberries,OUT,2,2026-04-09T05:35:36.000000,2026-04-13,Consumption,Refrigerador,Frutas y Verduras,4,B,50.0,1.43,12.1
829ee628-b,3,5e8964c8,31717,Organic Cilantro,OUT,2,2026-02-10T16:35:36.000000,2026-02-14,Consumption,Refrigerador,Frutas y Verduras,4,A,0.0,0.0,0.0
9e6b735d-b,3,f80b98d6,8518,Organic Red Onion,OUT,2,2026-03-01T02:04:36.000000,2026-03-06,Consumption,Refrigerador,Frutas y Verduras,5,A,30.0,0.68,6.76
0207dd31-f,2,7a6ef284,26604,Organic Blackberries,OUT,1,2026-03-20T23:59:59.000000,2026-03-17,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,59.0,1.47,15.4
021bb647-0,2,ab3560dc,27104,Fresh Cauliflower,IN,1,2026-04-01T08:22:36.000000,2026-04-08,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
95c3db11-5,6,30360cc7,30489,Original Hummus,OUT,1,2026-04-11T00:10:36.000000,2026-04-20,Consumption,Refrigerador,Congelados,9,C,214.0,7.14,14.3
ab862098-7,6,8b6a41a3,44632,Sparkling Water Grapefruit,OUT,1,2026-03-07T19:43:36.000000,2026-04-05,Consumption,Estante,Bebidas,29,A,36.0,0.58,9.15
8fe868a9-3,8,d239b9cc,19057,Organic Large Extra Fancy Fuji Apple,OUT,3,2026-04-06T23:59:59.000000,2026-04-03,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.148,15.7
dfa372b8-4,8,07cc08da,21616,Organic Baby Arugula,OUT,2,2026-04-11T15:16:36.000000,2026-04-08,Waste,Refrigerador,Frutas y Verduras,-3,A,25.0,2.82,3.52
8f714eeb-6,5,f6400e0d,26209,Limes,IN,1,2026-02-22T01:25:36.000000,2026-03-01,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
a54e3165-0,5,9e428e1e,39877,Organic Granny Smith Apple,IN,2,2026-03-03T15:31:36.000000,2026-03-10,Purchase,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
cc5bae9a-5,5,72a30948,49235,Organic Half & Half,OUT,3,2026-04-14T14:35:36.000000,2026-04-23,Consumption,Refrigerador,Lacteos y Refrigerados,9,B,131.0,3.13,4.3
03f77e47-f,8,dc3727c6,16797,Strawberries,IN,2,2026-02-24T15:54:36.000000,2026-03-03,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
630ecec3-2,7,e5db2a1f,5876,Organic Lemon,OUT,3,2026-03-12T00:00:36.000000,2026-03-13,Consumption,Refrigerador,Frutas y Verduras,1,D,300.0,0.0,6.67
eac8adf6-b,9,4b92c2b6,44632,Sparkling Water Grapefruit,IN,3,2026-04-19T16:38:36.000000,2026-05-19,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
405378ca-d,4,e51e7736,31717,Organic Cilantro,OUT,1,2026-02-24T05:14:36.000000,2026-02-27,Consumption,Refrigerador,Frutas y Verduras,3,A,0.0,0.0,0.0
23b7a283-f,8,dba065d7,45007,Organic Zucchini,OUT,1,2026-02-18T18:50:36.000000,2026-02-25,Consumption,Refrigerador,Frutas y Verduras,7,A,21.0,1.05,4.21
fcf92c21-a,7,5ff04fe1,22035,Organic Whole String Cheese,IN,2,2026-02-10T12:37:36.000000,2026-02-22,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,50.0,1.45,6.25
7e12cc1b-4,8,9d7448a8,26209,Limes,IN,1,2026-03-24T16:52:36.000000,2026-03-31,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
e6c7252b-b,3,d2cb9c63,4605,Yellow Onions,OUT,1,2026-03-29T23:59:59.000000,2026-03-26,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,7.43
55ae6bc0-c,4,7560a213,47626,Large Lemon,IN,2,2026-03-06T11:28:36.000000,2026-03-13,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
a9e1756b-d,9,c7f65716,19057,Organic Large Extra Fancy Fuji Apple,IN,1,2026-02-05T22:54:36.000000,2026-02-12,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
e4c20a0e-d,1,b300e5d5,24852,Banana,OUT,1,2026-02-17T23:59:59.000000,2026-02-14,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,312.0,12.5,40.6
4a106b30-d,2,ec05d4a6,39275,Organic Blueberries,IN,1,2026-04-13T10:56:36.000000,2026-04-20,Purchase,Refrigerador,Frutas y Verduras,7,B,57.0,0.71,12.1
62cb002a-0,3,fbadfc93,44632,Sparkling Water Grapefruit,IN,1,2026-03-15T13:36:36.000000,2026-04-14,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
993b6725-3,7,66437578,49235,Organic Half & Half,IN,1,2026-02-03T18:00:36.000000,2026-02-15,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
9b041005-a,8,6dfb0fe4,8277,Apple Honeycrisp Organic,OUT,2,2026-03-02T03:52:36.000000,2026-03-05,Consumption,Refrigerador,Frutas y Verduras,3,,,0.102,14.7
fc85fefb-6,7,05b9f208,24852,Banana,IN,1,2026-02-20T11:33:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
a9606d57-6,4,f3ada654,4920,Seedless Red Grapes,IN,1,2026-03-06T12:40:36.000000,2026-03-13,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
bb565d02-9,5,480a8c32,24964,Organic Garlic,IN,1,2026-02-09T10:19:36.000000,2026-02-16,Purchase,Refrigerador,Frutas y Verduras,7,C,167.0,0.0,33.3
e249e695-c,9,39e0ce14,24852,Banana,OUT,1,2026-02-22T10:59:36.000000,2026-02-23,Consumption,Refrigerador,Frutas y Verduras,1,D,312.0,12.5,40.6
7b8eb444-1,2,f8b0d188,43352,Raspberries,OUT,1,2026-04-12T14:50:36.000000,2026-04-09,Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
03a42218-3,7,1fd3c9c0,24852,Banana,OUT,1,2026-03-16T14:56:36.000000,2026-03-15,Waste,Refrigerador,Frutas y Verduras,-1,D,312.0,12.5,40.6
2f7a3e36-9,9,1dbe5919,43352,Raspberries,OUT,3,2026-03-17T23:59:59.000000,2026-03-14,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
b2c2def8-8,0,40d629f3,45066,Honeycrisp Apple,IN,2,2026-02-14T19:19:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,A,2.0,0.0,3.81
850e6673-0,1,7b3f16a1,27966,Organic Raspberries,OUT,3,2026-03-25T06:56:36.000000,2026-03-25,Consumption,Refrigerador,Frutas y Verduras,0,B,50.0,1.43,12.1
32d53125-8,7,6ec170f7,16797,Strawberries,OUT,1,2026-03-20T23:59:59.000000,2026-03-17,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
6d57f790-7,8,b886e221,27845,Organic Whole Milk,IN,1,2026-02-24T21:42:36.000000,2026-03-08,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,62.0,3.39,5.08
6870b32a-1,9,9fb030b2,47209,Organic Hass Avocado,OUT,2,2026-03-26T23:59:59.000000,2026-03-23,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.81,8.32
9e379b96-0,8,56262422,19057,Organic Large Extra Fancy Fuji Apple,OUT,2,2026-04-07T23:59:59.000000,2026-04-04,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.148,15.7
06943ae4-7,5,4a8ceed2,49683,Cucumber Kirby,OUT,1,2026-04-20T22:48:36.000000,2026-04-23,Consumption,Refrigerador,Frutas y Verduras,3,A,34.0,0.5,6.79
2b0e88d9-d,6,74a74300,28985,Michigan Organic Kale,IN,1,2026-03-13T14:07:36.000000,2026-03-20,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
061445dd-c,0,2f6b028d,43352,Raspberries,IN,1,2026-03-16T21:21:36.000000,2026-03-23,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
531e2259-a,8,4e41ab4b,5077,100% Whole Wheat Bread,IN,1,2026-02-07T16:13:36.000000,2026-02-21,Purchase,Despensa,Panaderia y Granos,14,C,256.0,11.6,48.8
d346b021-4,0,8c2c8608,24852,Banana,IN,3,2026-02-14T09:42:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
82d70dbb-6,7,e83dc242,39275,Organic Blueberries,OUT,1,2026-03-11T00:12:36.000000,2026-03-17,Consumption,Refrigerador,Frutas y Verduras,6,B,57.0,0.71,12.1
35843820-b,2,4b72f1bf,44359,Organic Small Bunch Celery,IN,2,2026-04-13T14:15:36.000000,2026-04-20,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
fc519639-1,0,e3c3bcdd,34126,Organic Italian Parsley Bunch,IN,3,2026-02-24T08:48:36.000000,2026-03-03,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
a010610e-5,1,80862715,44632,Sparkling Water Grapefruit,OUT,2,2026-03-11T11:28:36.000000,2026-04-09,Consumption,Estante,Bebidas,29,A,36.0,0.58,9.15
85a7bc90-c,2,4c82689a,24964,Organic Garlic,IN,2,2026-03-27T12:53:36.000000,2026-04-03,Purchase,Refrigerador,Frutas y Verduras,7,C,167.0,0.0,33.3
07f9c919-4,3,535afb67,24852,Banana,IN,3,2026-04-11T16:39:36.000000,2026-04-18,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
326fb469-f,9,cf0eb461,43352,Raspberries,IN,1,2026-02-10T15:19:36.000000,2026-02-17,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
fe24d2e5-2,9,f7432d2b,30391,Organic Cucumber,OUT,1,2026-04-21T18:22:36.000000,2026-04-19,Waste,Refrigerador,Frutas y Verduras,-2,A,34.0,0.5,6.79
f3631ccb-1,4,4a7fa2db,27086,Half & Half,OUT,1,2026-04-02T15:08:36.000000,2026-04-12,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
7546fc98-9,5,9a9eb6e8,27086,Half & Half,OUT,1,2026-05-01T11:49:36.000000,2026-05-12,Consumption,Refrigerador,Lacteos y Refrigerados,11,B,131.0,3.13,4.3
32ac7420-7,5,ed2753d8,4920,Seedless Red Grapes,IN,1,2026-02-21T10:44:36.000000,2026-02-28,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
04c7aebf-4,5,13ad1365,41950,Organic Tomato Cluster,IN,1,2026-04-20T15:25:36.000000,2026-04-27,Purchase,Refrigerador,Frutas y Verduras,7,A,28.0,2.98,5.06
b2e00a64-0,5,4ea26a2e,4920,Seedless Red Grapes,IN,1,2026-02-23T11:51:36.000000,2026-03-02,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
f0857e3b-5,5,d00845b5,24852,Banana,IN,3,2026-04-18T06:35:36.000000,2026-04-25,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
f306492b-d,7,e5b569a6,28204,Organic Fuji Apple,OUT,2,2026-04-10T23:59:59.000000,2026-04-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,400.0,0.0,90.0
f183f052-d,9,123d450e,47626,Large Lemon,OUT,1,2026-04-16T23:59:59.000000,2026-04-13,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,55.0,10.7,2.36
a6b99c63-9,8,10280789,22035,Organic Whole String Cheese,OUT,2,2026-04-18T13:29:36.000000,2026-04-20,Consumption,Refrigerador,Lacteos y Refrigerados,2,B,50.0,1.45,6.25
91db0525-4,5,410ecc33,47626,Large Lemon,IN,1,2026-04-06T11:18:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
23ef854d-3,2,c7577fa7,5077,100% Whole Wheat Bread,OUT,3,2026-03-04T13:12:36.000000,2026-03-13,Consumption,Despensa,Panaderia y Granos,9,C,256.0,11.6,48.8
31b7df4b-a,5,1010d1ae,49235,Organic Half & Half,IN,1,2026-03-16T14:53:36.000000,2026-03-28,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
b19d5abd-4,3,7b20535f,13176,Bag of Organic Bananas,OUT,3,2026-04-10T23:59:59.000000,2026-04-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,346.0,3.89,88.3
245e6bed-c,8,381b974f,4920,Seedless Red Grapes,IN,1,2026-03-06T13:36:36.000000,2026-03-13,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
19e129ac-3,3,42842249,24852,Banana,OUT,1,2026-04-03T23:59:59.000000,2026-03-31,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,312.0,12.5,40.6
a4775642-3,0,208bb0f8,28985,Michigan Organic Kale,IN,2,2026-02-20T14:42:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
63251261-2,1,062fb43c,35951,Organic Unsweetened Almond Milk,OUT,2,2026-04-20T03:35:36.000000,2026-04-26,Consumption,Refrigerador,Lacteos y Refrigerados,6,A,15.0,0.55,0.34
5daa535d-5,7,47535f87,17794,Carrots,OUT,1,2026-02-20T02:40:36.000000,2026-02-21,Consumption,Refrigerador,Frutas y Verduras,1,A,38.0,1.28,8.97
92e3d54a-1,8,fab80a85,45007,Organic Zucchini,OUT,1,2026-03-22T04:52:36.000000,2026-03-25,Consumption,Refrigerador,Frutas y Verduras,3,A,21.0,1.05,4.21
8a9f76c9-7,6,6f3996ad,47626,Large Lemon,IN,2,2026-03-05T14:47:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
a7e573b3-c,4,7e02141f,30489,Original Hummus,IN,3,2026-03-31T16:44:36.000000,2026-04-14,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
ae619671-d,0,97305f31,49235,Organic Half & Half,OUT,1,2026-03-08T10:36:36.000000,2026-03-18,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
c0618a48-6,8,e1b9787c,47209,Organic Hass Avocado,IN,1,2026-03-15T09:33:36.000000,2026-03-22,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
7fd04f7f-a,6,0cf71074,8518,Organic Red Onion,OUT,1,2026-03-09T18:03:36.000000,2026-03-11,Consumption,Refrigerador,Frutas y Verduras,2,A,30.0,0.68,6.76
8d91df96-8,7,48116a9c,30489,Original Hummus,IN,3,2026-02-06T08:09:36.000000,2026-02-20,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
be16daf7-4,3,2349ef0d,5876,Organic Lemon,IN,3,2026-04-12T22:11:36.000000,2026-04-19,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
bdd78566-d,4,1ff04fca,28204,Organic Fuji Apple,IN,1,2026-03-28T08:44:36.000000,2026-04-04,Purchase,Refrigerador,Frutas y Verduras,7,D,400.0,0.0,90.0
6f41480a-5,4,3d08871a,47209,Organic Hass Avocado,IN,3,2026-02-28T08:24:36.000000,2026-03-07,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
a887b194-e,9,a06560ca,5077,100% Whole Wheat Bread,OUT,1,2026-04-20T15:08:36.000000,2026-04-24,Consumption,Despensa,Panaderia y Granos,4,C,256.0,11.6,48.8
1f56c813-e,1,de9f3371,22035,Organic Whole String Cheese,IN,1,2026-02-24T14:26:36.000000,2026-03-08,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,50.0,1.45,6.25
0f195172-9,4,248a6455,31717,Organic Cilantro,OUT,1,2026-04-17T07:28:36.000000,2026-04-20,Consumption,Refrigerador,Frutas y Verduras,3,A,0.0,0.0,0.0
d42925d8-4,5,9e0c08a1,27104,Fresh Cauliflower,OUT,1,2026-04-12T12:29:36.000000,2026-04-16,Consumption,Refrigerador,Frutas y Verduras,4,B,52.0,1.94,5.01
85a59ab5-4,7,e5db2a1f,5876,Organic Lemon,IN,3,2026-03-06T09:07:36.000000,2026-03-13,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
53bf2046-3,1,a11d4a84,30391,Organic Cucumber,IN,2,2026-04-15T22:22:36.000000,2026-04-22,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
0c61001a-5,8,26e3a530,10749,Organic Red Bell Pepper,IN,2,2026-04-09T16:26:36.000000,2026-04-16,Purchase,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
81186ec5-d,9,7840bd85,13176,Bag of Organic Bananas,IN,1,2026-02-09T09:31:36.000000,2026-02-16,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
8d961609-3,5,15bb6dae,39877,Organic Granny Smith Apple,IN,1,2026-03-01T20:07:36.000000,2026-03-08,Purchase,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
2f92d2bd-b,1,4ce47b49,24852,Banana,OUT,1,2026-03-26T08:49:36.000000,2026-03-30,Consumption,Refrigerador,Frutas y Verduras,4,D,312.0,12.5,40.6
3ea6d3da-b,4,596edefb,28204,Organic Fuji Apple,OUT,2,2026-04-21T23:59:59.000000,2026-04-18,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,400.0,0.0,90.0
4610235d-f,8,8ceab20c,16797,Strawberries,OUT,2,2026-04-22T23:59:59.000000,2026-04-19,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
880860aa-3,4,25b772f0,27845,Organic Whole Milk,OUT,1,2026-02-26T18:35:36.000000,2026-03-08,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,62.0,3.39,5.08
4bd7451f-2,0,17481768,42265,Organic Baby Carrots,OUT,2,2026-04-24T00:18:36.000000,2026-04-30,Consumption,Refrigerador,Frutas y Verduras,6,A,35.0,1.18,8.24
cc66f6bd-1,8,41f59b8b,21903,Organic Baby Spinach,OUT,1,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,23.0,2.68,3.36
6978f11c-c,9,79b649cd,19660,Spring Water,OUT,1,2026-04-06T15:18:36.000000,2026-04-08,Consumption,Estante,Bebidas,2,A,0.0,0.0,0.0
8a838e35-0,9,75570bee,22035,Organic Whole String Cheese,OUT,1,2026-02-18T17:06:36.000000,2026-02-26,Consumption,Refrigerador,Lacteos y Refrigerados,8,B,50.0,1.45,6.25
35b14a09-6,9,4bbef1aa,19660,Spring Water,OUT,1,2026-04-19T13:24:36.000000,2026-05-04,Consumption,Estante,Bebidas,15,A,0.0,0.0,0.0
13d86da7-5,4,7efb72bd,39877,Organic Granny Smith Apple,OUT,2,2026-03-07T23:59:59.000000,2026-03-04,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.266,14.1
27167c80-6,6,87173f12,16797,Strawberries,IN,1,2026-02-08T11:30:36.000000,2026-02-15,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
5761d996-d,2,e74bc1ea,24852,Banana,OUT,1,2026-03-18T04:08:36.000000,2026-03-16,Waste,Refrigerador,Frutas y Verduras,-2,D,312.0,12.5,40.6
e20c946c-6,5,c96d84dc,47766,Organic Avocado,OUT,2,2026-02-04T17:39:36.000000,2026-02-08,Consumption,Refrigerador,Frutas y Verduras,4,D,427.0,1.9,7.36
2f7dddad-1,0,67d3a709,30489,Original Hummus,OUT,1,2026-02-21T16:31:36.000000,2026-03-07,Consumption,Refrigerador,Congelados,14,C,214.0,7.14,14.3
12e39240-3,3,0b3020e0,24852,Banana,OUT,1,2026-03-10T23:59:59.000000,2026-03-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,312.0,12.5,40.6
ad3c77c0-0,6,a9a82e3f,46979,Asparagus,OUT,3,2026-02-24T15:28:36.000000,2026-03-01,Consumption,Refrigerador,Frutas y Verduras,5,A,18.0,2.35,3.53
26f89323-3,6,e932d698,27845,Organic Whole Milk,OUT,1,2026-04-26T14:50:36.000000,2026-04-26,Consumption,Refrigerador,Lacteos y Refrigerados,0,B,62.0,3.39,5.08
ca68e17b-c,6,965e4888,47209,Organic Hass Avocado,OUT,3,2026-04-30T22:11:36.000000,2026-05-04,Consumption,Refrigerador,Frutas y Verduras,4,,,1.81,8.32
da588b78-e,3,4ccbaeab,10749,Organic Red Bell Pepper,OUT,1,2026-02-19T23:59:59.000000,2026-02-16,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.896,6.65
4202fccd-d,6,c6feff19,27104,Fresh Cauliflower,OUT,3,2026-03-16T18:19:36.000000,2026-03-22,Consumption,Refrigerador,Frutas y Verduras,6,B,52.0,1.94,5.01
ef0de35b-6,8,3d23bdf9,19660,Spring Water,IN,2,2026-03-27T21:22:36.000000,2026-04-26,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
900b064c-3,7,e2703841,24852,Banana,OUT,2,2026-03-05T05:38:36.000000,2026-03-06,Consumption,Refrigerador,Frutas y Verduras,1,D,312.0,12.5,40.6
d35899d2-2,5,be2078a2,21903,Organic Baby Spinach,OUT,1,2026-03-16T04:13:36.000000,2026-03-16,Consumption,Refrigerador,Frutas y Verduras,0,A,23.0,2.68,3.36
286d693c-d,8,50c7e0c3,17794,Carrots,OUT,2,2026-04-20T03:31:36.000000,2026-04-24,Consumption,Refrigerador,Frutas y Verduras,4,A,38.0,1.28,8.97
cbab402a-f,0,1283a499,8518,Organic Red Onion,OUT,1,2026-03-18T20:08:36.000000,2026-03-24,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,6.76
2668ce06-0,9,f4c169d7,8277,Apple Honeycrisp Organic,OUT,2,2026-03-28T06:53:36.000000,2026-04-03,Consumption,Refrigerador,Frutas y Verduras,6,,,0.102,14.7
3737cf49-2,4,cea0fe00,21903,Organic Baby Spinach,IN,2,2026-02-22T09:39:36.000000,2026-03-01,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
dfe77b25-3,4,7569aadf,8277,Apple Honeycrisp Organic,OUT,1,2026-03-07T18:21:36.000000,2026-03-09,Consumption,Refrigerador,Frutas y Verduras,2,,,0.102,14.7
fa052b39-9,5,588bb23e,30391,Organic Cucumber,OUT,2,2026-04-19T23:59:59.000000,2026-04-16,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,34.0,0.5,6.79
18320dff-d,8,46d84e26,43352,Raspberries,OUT,2,2026-04-09T18:53:36.000000,2026-04-16,Consumption,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
b0bb651d-9,8,c3bcee2b,21903,Organic Baby Spinach,IN,3,2026-04-29T16:20:36.000000,2026-05-06,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
73d5b789-0,3,bc547442,4605,Yellow Onions,OUT,1,2026-02-23T09:09:36.000000,2026-03-01,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,7.43
041e2e2a-b,3,3fbf2707,43352,Raspberries,OUT,2,2026-03-29T12:53:36.000000,2026-03-30,Consumption,Refrigerador,Frutas y Verduras,1,B,50.0,1.43,12.1
14d19e6f-a,0,c742191e,8277,Apple Honeycrisp Organic,IN,2,2026-02-13T08:54:36.000000,2026-02-20,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
0bcf50ce-8,7,241b1f44,49683,Cucumber Kirby,IN,1,2026-02-20T13:33:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
babfcf7d-9,4,6fce05e3,42265,Organic Baby Carrots,OUT,1,2026-02-24T23:59:59.000000,2026-02-21,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,35.0,1.18,8.24
201b2d2d-d,8,8eb0667d,9076,Blueberries,IN,2,2026-04-09T17:58:36.000000,2026-04-23,Purchase,Despensa,Despensa General,14,B,57.0,0.71,12.1
3dfafbd5-7,4,d8dec22e,26209,Limes,IN,2,2026-02-28T08:38:36.000000,2026-03-07,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
d39fa398-d,1,9027f681,44359,Organic Small Bunch Celery,OUT,2,2026-04-04T23:59:59.000000,2026-04-01,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,392.0,7.43,76.25
c339ccda-a,8,985900c7,19057,Organic Large Extra Fancy Fuji Apple,OUT,3,2026-04-27T23:59:59.000000,2026-04-24,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.148,15.7
bba7834a-d,2,0dbd7dae,44359,Organic Small Bunch Celery,IN,3,2026-03-05T16:47:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
eb4466f4-9,2,e6b76e5b,21137,Organic Strawberries,OUT,1,2026-02-21T23:59:59.000000,2026-02-18,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
14f84bcb-1,6,4c805451,28204,Organic Fuji Apple,OUT,1,2026-05-01T18:09:36.000000,2026-05-06,Consumption,Refrigerador,Frutas y Verduras,5,D,400.0,0.0,90.0
430ae13e-0,5,eef87df3,19057,Organic Large Extra Fancy Fuji Apple,IN,2,2026-02-12T20:17:36.000000,2026-02-19,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
393a4e3a-f,8,deb4160f,39275,Organic Blueberries,IN,2,2026-04-24T09:51:36.000000,2026-05-01,Purchase,Refrigerador,Frutas y Verduras,7,B,57.0,0.71,12.1
cc664da8-0,6,09eea07c,27966,Organic Raspberries,IN,1,2026-03-05T13:52:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
f8a54683-a,6,f57eb877,21137,Organic Strawberries,OUT,1,2026-03-04T05:12:36.000000,2026-03-01,Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
af5810b7-7,8,e87805dc,30391,Organic Cucumber,OUT,1,2026-04-14T13:12:36.000000,2026-04-12,Waste,Refrigerador,Frutas y Verduras,-2,A,34.0,0.5,6.79
96db26bd-a,6,75be9c49,27966,Organic Raspberries,OUT,1,2026-03-16T18:26:36.000000,2026-03-19,Consumption,Refrigerador,Frutas y Verduras,3,B,50.0,1.43,12.1
47a2d4ca-7,8,1427a04f,13176,Bag of Organic Bananas,OUT,3,2026-03-06T23:59:59.000000,2026-03-03,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,346.0,3.89,88.3
cd035857-c,9,57d8b071,5077,100% Whole Wheat Bread,OUT,1,2026-02-14T12:21:36.000000,2026-02-23,Consumption,Despensa,Panaderia y Granos,9,C,256.0,11.6,48.8
909bd922-3,0,c4e6f94d,27086,Half & Half,OUT,1,2026-03-09T14:49:36.000000,2026-03-19,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
d99c78d9-7,3,747b549a,39877,Organic Granny Smith Apple,IN,2,2026-04-04T11:33:36.000000,2026-04-11,Purchase,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
89e3671e-7,1,00ec25a5,44632,Sparkling Water Grapefruit,IN,1,2026-03-22T14:33:36.000000,2026-04-21,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
